STATION,DATE,PRCP,TMAX,TMIN
USW00014739,2011-06-19,0,80,67
USW00014739,2011-06-20,0,83,62
USW00014739,2011-06-21,0,76,65
USW00014739,2011-06-22,1.82,71,64
USW00014739,2011-06-23,0.17,65,59
USW00014739,2011-06-24,0.01,61,56
USW00014739,2011-06-25,0.27,63,54
USW00014739,2011-06-26,0,76,61
USW00014739,2011-06-27,0,78,66
USW00014739,2011-06-28,0,81,66
USW00014739,2011-06-29,0.18,85,68
USW00014739,2011-06-30,0,82,65
USW00014739,2011-07-01,0,78,66
USW00014739,2011-07-02,0,76,66
USW00014739,2011-07-03,0.03,82,67
USW00014739,2011-07-04,0,90,70
USW00014739,2011-07-05,0,88,68
USW00014739,2011-07-06,0,92,71
USW00014739,2011-07-07,0,88,70
USW00014739,2011-07-08,0.29,75,68
USW00014739,2011-07-09,0.12,86,67
USW00014739,2011-07-10,0,86,66
USW00014739,2011-07-11,0,93,68
USW00014739,2011-07-12,0,95,77
USW00014739,2011-07-13,0.45,87,66
USW00014739,2011-07-14,0.72,73,63
USW00014739,2011-07-15,0,79,65
USW00014739,2011-07-16,0,85,65
USW00014739,2011-07-17,0,93,71
USW00014739,2011-07-18,0,86,75
USW00014739,2011-07-19,0,89,70
USW00014739,2011-07-20,0,91,70
USW00014739,2011-07-21,0,97,73
USW00014739,2011-07-22,0,103,81
USW00014739,2011-07-23,0.11,92,72
USW00014739,2011-07-24,0.02,84,67
USW00014739,2011-07-25,0.15,74,63
USW00014739,2011-07-26,0.01,78,65
USW00014739,2011-07-27,0,84,68
USW00014739,2011-07-28,0,75,68
USW00014739,2011-07-29,0.14,79,66
USW00014739,2011-07-30,0,89,73
USW00014739,2011-07-31,0,91,70
USW00014739,2011-08-01,0,93,72
USW00014739,2011-08-02,0.6,92,66
USW00014739,2011-08-03,0,74,65
USW00014739,2011-08-04,0,76,67
USW00014739,2011-08-05,0,75,67
USW00014739,2011-08-06,0,88,70
USW00014739,2011-08-07,1.06,77,71
USW00014739,2011-08-08,0.29,80,70
USW00014739,2011-08-09,1.21,76,67
USW00014739,2011-08-10,0.73,78,66
USW00014739,2011-08-11,0,82,64
USW00014739,2011-08-12,0,83,65
USW00014739,2011-08-13,0,82,66
USW00014739,2011-08-14,0.02,77,68
USW00014739,2011-08-15,1.43,69,63
USW00014739,2011-08-16,0.01,74,62
USW00014739,2011-08-17,0,84,65
USW00014739,2011-08-18,0,88,68
USW00014739,2011-08-19,0.03,88,72
USW00014739,2011-08-20,0,84,72
USW00014739,2011-08-21,0,86,69
USW00014739,2011-08-22,0.59,80,68
USW00014739,2011-08-23,0,79,63
USW00014739,2011-08-24,0,81,64
USW00014739,2011-08-25,0.06,87,68
USW00014739,2011-08-26,0.03,84,70
USW00014739,2011-08-27,0.77,79,70
USW00014739,2011-08-28,0.91,76,67
USW00014739,2011-08-29,0,80,62
USW00014739,2011-08-30,0,77,62
USW00014739,2011-08-31,0,81,63
USW00014739,2011-09-01,0,71,62
USW00014739,2011-09-02,0,68,60
USW00014739,2011-09-03,0,86,60
USW00014739,2011-09-04,0,85,68
USW00014739,2011-09-05,0,87,69
USW00014739,2011-09-06,0.68,74,60
USW00014739,2011-09-07,0.3,63,60
USW00014739,2011-09-08,1.17,64,58
USW00014739,2011-09-09,0,81,58
USW00014739,2011-09-10,0,71,59
USW00014739,2011-09-11,0,70,56
USW00014739,2011-09-12,0,82,62
USW00014739,2011-09-13,0,85,64
USW00014739,2011-09-14,0.08,86,68
USW00014739,2011-09-15,0.03,83,55
USW00014739,2011-09-16,0,65,50
USW00014739,2011-09-17,0,62,48
USW00014739,2011-09-18,0,66,51
USW00014739,2011-09-19,0,65,51
USW00014739,2011-09-20,0.13,67,55
USW00014739,2011-09-21,0,75,59
USW00014739,2011-09-22,0.05,73,65
USW00014739,2011-09-23,0.47,73,65
USW00014739,2011-09-24,0.43,80,65
USW00014739,2011-09-25,0,78,68
USW00014739,2011-09-26,0,76,66
USW00014739,2011-09-27,0,73,64
USW00014739,2011-09-28,0,70,63
USW00014739,2011-09-29,0.94,72,62
USW00014739,2011-09-30,0.12,77,58
USW00014739,2011-10-01,0.34,71,57
USW00014739,2011-10-02,0,65,58
USW00014739,2011-10-03,0.07,68,56
USW00014739,2011-10-04,1.12,68,56
USW00014739,2011-10-05,0,69,51
USW00014739,2011-10-06,0,66,48
USW00014739,2011-10-07,0,62,46
USW00014739,2011-10-08,0,82,55
USW00014739,2011-10-09,0,87,65
USW00014739,2011-10-10,0,85,64
USW00014739,2011-10-11,0,66,58
USW00014739,2011-10-12,0.08,62,57
USW00014739,2011-10-13,0.93,63,59
USW00014739,2011-10-14,0.58,67,59
USW00014739,2011-10-15,0,68,56
USW00014739,2011-10-16,0,66,54
USW00014739,2011-10-17,0,66,56
USW00014739,2011-10-18,0,68,55
USW00014739,2011-10-19,1.17,59,54
USW00014739,2011-10-20,0.47,69,54
USW00014739,2011-10-21,0,64,53
USW00014739,2011-10-22,0,63,50
USW00014739,2011-10-23,0,58,46
USW00014739,2011-10-24,0,63,43
USW00014739,2011-10-25,0.01,62,50
USW00014739,2011-10-26,0.02,50,48
USW00014739,2011-10-27,1.02,49,34
USW00014739,2011-10-28,0,49,35
USW00014739,2011-10-29,0.85,49,34
USW00014739,2011-10-30,0.11,48,34
USW00014739,2011-10-31,0,52,38
USW00014739,2011-11-01,0,54,40
USW00014739,2011-11-02,0,54,39
USW00014739,2011-11-03,0,63,42
USW00014739,2011-11-04,0,53,38
USW00014739,2011-11-05,0,49,36
USW00014739,2011-11-06,0,59,36
USW00014739,2011-11-07,0,65,42
USW00014739,2011-11-08,0,69,51
USW00014739,2011-11-09,0,67,47
USW00014739,2011-11-10,1.05,60,52
USW00014739,2011-11-11,0,58,41
USW00014739,2011-11-12,0,53,37
USW00014739,2011-11-13,0,63,42
USW00014739,2011-11-14,0,68,54
USW00014739,2011-11-15,0,67,56
USW00014739,2011-11-16,0.78,59,51
USW00014739,2011-11-17,0.13,56,39
USW00014739,2011-11-18,0,45,36
USW00014739,2011-11-19,0,53,36
USW00014739,2011-11-20,0,66,49
USW00014739,2011-11-21,0,59,36
USW00014739,2011-11-22,0.03,46,34
USW00014739,2011-11-23,1.46,48,34
USW00014739,2011-11-24,0,46,31
USW00014739,2011-11-25,0,61,36
USW00014739,2011-11-26,0,63,45
USW00014739,2011-11-27,0,55,38
USW00014739,2011-11-28,0,67,53
USW00014739,2011-11-29,0.06,66,52
USW00014739,2011-11-30,0.7,64,44
USW00014739,2011-12-01,0,49,38
USW00014739,2011-12-02,0,50,35
USW00014739,2011-12-03,0,45,34
USW00014739,2011-12-04,0,53,35
USW00014739,2011-12-05,0,63,44
USW00014739,2011-12-06,0.09,61,49
USW00014739,2011-12-07,1.6,59,45
USW00014739,2011-12-08,0.89,46,37
USW00014739,2011-12-09,0,52,35
USW00014739,2011-12-10,0,47,31
USW00014739,2011-12-11,0,38,28
USW00014739,2011-12-12,0,49,31
USW00014739,2011-12-13,0,47,29
USW00014739,2011-12-14,0,43,37
USW00014739,2011-12-15,0.05,54,38
USW00014739,2011-12-16,0.02,54,41
USW00014739,2011-12-17,0,41,28
USW00014739,2011-12-18,0,28,20
USW00014739,2011-12-19,0,45,18
USW00014739,2011-12-20,0,45,32
USW00014739,2011-12-21,0.09,58,32
USW00014739,2011-12-22,0.41,57,45
USW00014739,2011-12-23,0.58,47,31
USW00014739,2011-12-24,0,31,22
USW00014739,2011-12-25,0.03,42,19
USW00014739,2011-12-26,0,43,30
USW00014739,2011-12-27,0.18,56,29
USW00014739,2011-12-28,0.02,57,28
USW00014739,2011-12-29,0,33,23
USW00014739,2011-12-30,0,44,27
USW00014739,2011-12-31,0.01,40,34
USW00014739,2012-01-01,0.01,52,39
USW00014739,2012-01-02,0.01,50,34
USW00014739,2012-01-03,0,35,14
USW00014739,2012-01-04,0,28,10
USW00014739,2012-01-05,0,39,25
USW00014739,2012-01-06,0,48,28
USW00014739,2012-01-07,0,60,30
USW00014739,2012-01-08,0,45,30
USW00014739,2012-01-09,0,40,25
USW00014739,2012-01-10,0.02,47,30
USW00014739,2012-01-11,0,38,30
USW00014739,2012-01-12,0.92,42,33
USW00014739,2012-01-13,0.05,54,31
USW00014739,2012-01-14,0,34,19
USW00014739,2012-01-15,0,19,6
USW00014739,2012-01-16,0.06,34,10
USW00014739,2012-01-17,0.09,48,33
USW00014739,2012-01-18,0,52,21
USW00014739,2012-01-19,0.01,33,17
USW00014739,2012-01-20,0.05,32,22
USW00014739,2012-01-21,0.18,23,16
USW00014739,2012-01-22,0,30,15
USW00014739,2012-01-23,0.2,47,28
USW00014739,2012-01-24,0.01,56,42
USW00014739,2012-01-25,0,43,36
USW00014739,2012-01-26,0.17,41,31
USW00014739,2012-01-27,0.89,46,37
USW00014739,2012-01-28,0,46,38
USW00014739,2012-01-29,0,43,34
USW00014739,2012-01-30,0,40,31
USW00014739,2012-01-31,0,47,30
USW00014739,2012-02-01,0,59,35
USW00014739,2012-02-02,0,45,31
USW00014739,2012-02-03,0,39,25
USW00014739,2012-02-04,0,43,28
USW00014739,2012-02-05,0,36,22
USW00014739,2012-02-06,0,50,28
USW00014739,2012-02-07,0,46,30
USW00014739,2012-02-08,0,38,22
USW00014739,2012-02-09,0,47,30
USW00014739,2012-02-10,0,50,30
USW00014739,2012-02-11,0.07,39,30
USW00014739,2012-02-12,0,30,16
USW00014739,2012-02-13,0,41,17
USW00014739,2012-02-14,0,44,28
USW00014739,2012-02-15,0,43,34
USW00014739,2012-02-16,0.04,45,35
USW00014739,2012-02-17,0.01,53,38
USW00014739,2012-02-18,0,47,34
USW00014739,2012-02-19,0,46,31
USW00014739,2012-02-20,0,41,28
USW00014739,2012-02-21,0,44,28
USW00014739,2012-02-22,0,57,36
USW00014739,2012-02-23,0.05,55,41
USW00014739,2012-02-24,0.54,42,36
USW00014739,2012-02-25,0,45,33
USW00014739,2012-02-26,0,41,27
USW00014739,2012-02-27,0,52,26
USW00014739,2012-02-28,0,48,34
USW00014739,2012-02-29,0.29,36,31
USW00014739,2012-03-01,0.58,37,25
USW00014739,2012-03-02,0,35,23
USW00014739,2012-03-03,0.38,47,34
USW00014739,2012-03-04,0,42,34
USW00014739,2012-03-05,0,38,25
USW00014739,2012-03-06,0,39,20
USW00014739,2012-03-07,0,62,32
USW00014739,2012-03-08,0,68,50
USW00014739,2012-03-09,0,61,35
USW00014739,2012-03-10,0,40,31
USW00014739,2012-03-11,0,58,30
USW00014739,2012-03-12,0,71,42
USW00014739,2012-03-13,0.07,71,49
USW00014739,2012-03-14,0,57,40
USW00014739,2012-03-15,0,42,37
USW00014739,2012-03-16,0.07,46,37
USW00014739,2012-03-17,0,49,40
USW00014739,2012-03-18,0,74,41
USW00014739,2012-03-19,0,74,45
USW00014739,2012-03-20,0,67,44
USW00014739,2012-03-21,0,78,56
USW00014739,2012-03-22,0,83,56
USW00014739,2012-03-23,0,76,58
USW00014739,2012-03-24,0,59,47
USW00014739,2012-03-25,0.01,48,42
USW00014739,2012-03-26,0,50,32
USW00014739,2012-03-27,0,49,27
USW00014739,2012-03-28,0.06,50,39
USW00014739,2012-03-29,0.01,46,40
USW00014739,2012-03-30,0,51,36
USW00014739,2012-03-31,0.03,43,36
USW00014739,2012-04-01,0.19,51,34
USW00014739,2012-04-02,0.05,53,39
USW00014739,2012-04-03,0,59,36
USW00014739,2012-04-04,0,64,43
USW00014739,2012-04-05,0,52,40
USW00014739,2012-04-06,0,53,37
USW00014739,2012-04-07,0,52,38
USW00014739,2012-04-08,0,50,41
USW00014739,2012-04-09,0,58,43
USW00014739,2012-04-10,0,63,43
USW00014739,2012-04-11,0,54,44
USW00014739,2012-04-12,0.32,56,43
USW00014739,2012-04-13,0,65,41
USW00014739,2012-04-14,0,71,49
USW00014739,2012-04-15,0,77,54
USW00014739,2012-04-16,0,87,59
USW00014739,2012-04-17,0,84,57
USW00014739,2012-04-18,0,62,49
USW00014739,2012-04-19,0,66,47
USW00014739,2012-04-20,0,77,49
USW00014739,2012-04-21,0.01,78,54
USW00014739,2012-04-22,1.04,62,44
USW00014739,2012-04-23,1.48,63,44
USW00014739,2012-04-24,0,58,46
USW00014739,2012-04-25,0,62,43
USW00014739,2012-04-26,0,63,43
USW00014739,2012-04-27,0,57,40
USW00014739,2012-04-28,0,60,37
USW00014739,2012-04-29,0,59,39
USW00014739,2012-04-30,0,54,41
USW00014739,2012-05-01,0.6,50,45
USW00014739,2012-05-02,0,52,45
USW00014739,2012-05-03,0.04,50,46
USW00014739,2012-05-04,0.01,56,49
USW00014739,2012-05-05,0.09,58,46
USW00014739,2012-05-06,0,54,46
USW00014739,2012-05-07,0,59,48
USW00014739,2012-05-08,0.16,58,50
USW00014739,2012-05-09,0.26,63,56
USW00014739,2012-05-10,0.85,67,50
USW00014739,2012-05-11,0,64,47
USW00014739,2012-05-12,0,80,50
USW00014739,2012-05-13,0,80,59
USW00014739,2012-05-14,0.09,64,53
USW00014739,2012-05-15,0.5,73,56
USW00014739,2012-05-16,0.06,73,60
USW00014739,2012-05-17,0,70,54
USW00014739,2012-05-18,0,65,49
USW00014739,2012-05-19,0,66,51
USW00014739,2012-05-20,0,71,55
USW00014739,2012-05-21,0.02,59,54
USW00014739,2012-05-22,0.58,63,56
USW00014739,2012-05-23,0,71,59
USW00014739,2012-05-24,0,71,60
USW00014739,2012-05-25,0,74,58
USW00014739,2012-05-26,0,86,66
USW00014739,2012-05-27,0,72,64
USW00014739,2012-05-28,0,69,60
USW00014739,2012-05-29,0.17,67,59
USW00014739,2012-05-30,0,75,61
USW00014739,2012-05-31,0,83,63
USW00014739,2012-06-01,0,65,58
USW00014739,2012-06-02,1.13,62,55
USW00014739,2012-06-03,0.01,62,53
USW00014739,2012-06-04,0.13,53,50
USW00014739,2012-06-05,0.13,56,50
USW00014739,2012-06-06,0,61,52
USW00014739,2012-06-07,0.04,65,54
USW00014739,2012-06-08,0.31,79,54
USW00014739,2012-06-09,0,79,59
USW00014739,2012-06-10,0,76,59
USW00014739,2012-06-11,0,74,57
USW00014739,2012-06-12,0.01,74,60
USW00014739,2012-06-13,0.7,65,62
USW00014739,2012-06-14,0,68,61
USW00014739,2012-06-15,0,69,57
USW00014739,2012-06-16,0,65,54
USW00014739,2012-06-17,0,63,52
USW00014739,2012-06-18,0,64,55
USW00014739,2012-06-19,0,76,56
USW00014739,2012-06-20,0,97,66
USW00014739,2012-06-21,0,96,80
USW00014739,2012-06-22,0.02,95,74
USW00014739,2012-06-23,1.19,81,65
USW00014739,2012-06-24,0,84,64
USW00014739,2012-06-25,0.93,73,61
USW00014739,2012-06-26,0.06,73,61
USW00014739,2012-06-27,0,77,61
USW00014739,2012-06-28,0,83,65
USW00014739,2012-06-29,0.05,89,66
USW00014739,2012-06-30,0,90,70
USW00014739,2012-07-01,0,91,70
USW00014739,2012-07-02,0,84,69
USW00014739,2012-07-03,0,86,68
USW00014739,2012-07-04,0.14,84,68
USW00014739,2012-07-05,0,83,70
USW00014739,2012-07-06,0,80,68
USW00014739,2012-07-07,0,86,73
USW00014739,2012-07-08,0,89,71
USW00014739,2012-07-09,0,84,67
USW00014739,2012-07-10,0,83,65
USW00014739,2012-07-11,0,80,66
USW00014739,2012-07-12,0,86,66
USW00014739,2012-07-13,0,90,69
USW00014739,2012-07-14,0,91,72
USW00014739,2012-07-15,0,91,72
USW00014739,2012-07-16,0,88,72
USW00014739,2012-07-17,0,97,76
USW00014739,2012-07-18,1.74,89,70
USW00014739,2012-07-19,0.06,74,66
USW00014739,2012-07-20,0,71,64
USW00014739,2012-07-21,0,74,61
USW00014739,2012-07-22,0,84,61
USW00014739,2012-07-23,0.02,86,66
USW00014739,2012-07-24,0.55,91,68
USW00014739,2012-07-25,0,83,65
USW00014739,2012-07-26,0,84,66
USW00014739,2012-07-27,0.02,77,64
USW00014739,2012-07-28,0.87,72,63
USW00014739,2012-07-29,0,73,64
USW00014739,2012-07-30,0,81,63
USW00014739,2012-07-31,0.48,73,63
USW00014739,2012-08-01,0.8,78,68
USW00014739,2012-08-02,0,86,68
USW00014739,2012-08-03,0,92,72
USW00014739,2012-08-04,0,82,74
USW00014739,2012-08-05,0.08,88,72
USW00014739,2012-08-06,0,85,71
USW00014739,2012-08-07,0,77,67
USW00014739,2012-08-08,0,83,66
USW00014739,2012-08-09,0,83,69
USW00014739,2012-08-10,1.17,84,69
USW00014739,2012-08-11,0,81,71
USW00014739,2012-08-12,0.01,84,72
USW00014739,2012-08-13,0,86,71
USW00014739,2012-08-14,0,83,70
USW00014739,2012-08-15,0.83,84,66
USW00014739,2012-08-16,0,85,67
USW00014739,2012-08-17,0,86,66
USW00014739,2012-08-18,0.04,72,64
USW00014739,2012-08-19,0,73,61
USW00014739,2012-08-20,0,75,62
USW00014739,2012-08-21,0,83,66
USW00014739,2012-08-22,0,78,66
USW00014739,2012-08-23,0,87,66
USW00014739,2012-08-24,0,78,68
USW00014739,2012-08-25,0,77,66
USW00014739,2012-08-26,0,76,64
USW00014739,2012-08-27,0,85,62
USW00014739,2012-08-28,0.15,86,68
USW00014739,2012-08-29,0,75,62
USW00014739,2012-08-30,0,83,60
USW00014739,2012-08-31,0,90,68
USW00014739,2012-09-01,0,80,63
USW00014739,2012-09-02,0,73,62
USW00014739,2012-09-03,0,72,59
USW00014739,2012-09-04,0.44,73,63
USW00014739,2012-09-05,0.66,82,66
USW00014739,2012-09-06,0,79,65
USW00014739,2012-09-07,0.43,82,68
USW00014739,2012-09-08,0.71,82,67
USW00014739,2012-09-09,0,75,62
USW00014739,2012-09-10,0,69,56
USW00014739,2012-09-11,0,73,53
USW00014739,2012-09-12,0,73,53
USW00014739,2012-09-13,0,82,60
USW00014739,2012-09-14,0,81,61
USW00014739,2012-09-15,0.12,74,59
USW00014739,2012-09-16,0,71,54
USW00014739,2012-09-17,0,70,53
USW00014739,2012-09-18,0.09,75,58
USW00014739,2012-09-19,0.61,72,55
USW00014739,2012-09-20,0,62,51
USW00014739,2012-09-21,0,63,51
USW00014739,2012-09-22,0,67,56
USW00014739,2012-09-23,0.02,71,56
USW00014739,2012-09-24,0,67,51
USW00014739,2012-09-25,0,73,49
USW00014739,2012-09-26,0,74,59
USW00014739,2012-09-27,0,69,55
USW00014739,2012-09-28,0.79,58,54
USW00014739,2012-09-29,0.02,57,54
USW00014739,2012-09-30,0.21,59,53
USW00014739,2012-10-01,0,68,50
USW00014739,2012-10-02,0.03,71,56
USW00014739,2012-10-03,0.08,64,59
USW00014739,2012-10-04,0.03,62,59
USW00014739,2012-10-05,0,76,57
USW00014739,2012-10-06,0.06,78,54
USW00014739,2012-10-07,0.11,58,48
USW00014739,2012-10-08,0,56,46
USW00014739,2012-10-09,0,58,53
USW00014739,2012-10-10,0.14,62,52
USW00014739,2012-10-11,0,59,45
USW00014739,2012-10-12,0.03,54,40
USW00014739,2012-10-13,0,53,35
USW00014739,2012-10-14,0.19,67,47
USW00014739,2012-10-15,0.02,74,60
USW00014739,2012-10-16,0.06,63,45
USW00014739,2012-10-17,0,56,42
USW00014739,2012-10-18,0,60,44
USW00014739,2012-10-19,0.06,68,53
USW00014739,2012-10-20,0.16,74,58
USW00014739,2012-10-21,0,64,49
USW00014739,2012-10-22,0,68,52
USW00014739,2012-10-23,0,67,51
USW00014739,2012-10-24,0,55,47
USW00014739,2012-10-25,0,59,44
USW00014739,2012-10-26,0,66,47
USW00014739,2012-10-27,0,60,49
USW00014739,2012-10-28,0.08,56,51
USW00014739,2012-10-29,1.06,61,53
USW00014739,2012-10-30,0.49,63,52
USW00014739,2012-10-31,0.02,56,47
USW00014739,2012-11-01,0,57,45
USW00014739,2012-11-02,0.03,52,45
USW00014739,2012-11-03,0,53,42
USW00014739,2012-11-04,0,53,38
USW00014739,2012-11-05,0,45,33
USW00014739,2012-11-06,0,41,31
USW00014739,2012-11-07,0.33,45,32
USW00014739,2012-11-08,0.21,40,32
USW00014739,2012-11-09,0,53,38
USW00014739,2012-11-10,0,55,40
USW00014739,2012-11-11,0,61,40
USW00014739,2012-11-12,0,66,47
USW00014739,2012-11-13,0.29,63,40
USW00014739,2012-11-14,0,45,36
USW00014739,2012-11-15,0,41,34
USW00014739,2012-11-16,0,45,35
USW00014739,2012-11-17,0,47,36
USW00014739,2012-11-18,0,47,33
USW00014739,2012-11-19,0,48,33
USW00014739,2012-11-20,0,48,34
USW00014739,2012-11-21,0,49,38
USW00014739,2012-11-22,0,50,40
USW00014739,2012-11-23,0,49,36
USW00014739,2012-11-24,0,48,34
USW00014739,2012-11-25,0,40,31
USW00014739,2012-11-26,0,46,33
USW00014739,2012-11-27,0.15,39,34
USW00014739,2012-11-28,0,36,32
USW00014739,2012-11-29,0,43,32
USW00014739,2012-11-30,0,38,30
USW00014739,2012-12-01,0.03,32,28
USW00014739,2012-12-02,0,52,32
USW00014739,2012-12-03,0,59,41
USW00014739,2012-12-04,0.01,57,39
USW00014739,2012-12-05,0,57,33
USW00014739,2012-12-06,0,41,30
USW00014739,2012-12-07,0.03,44,30
USW00014739,2012-12-08,0.34,47,43
USW00014739,2012-12-09,0.08,49,41
USW00014739,2012-12-10,0.56,60,42
USW00014739,2012-12-11,0,56,34
USW00014739,2012-12-12,0,40,31
USW00014739,2012-12-13,0,42,29
USW00014739,2012-12-14,0,49,31
USW00014739,2012-12-15,0,40,33
USW00014739,2012-12-16,0.25,39,34
USW00014739,2012-12-17,0.48,45,37
USW00014739,2012-12-18,0.86,50,41
USW00014739,2012-12-19,0,45,38
USW00014739,2012-12-20,0,43,33
USW00014739,2012-12-21,0.65,52,38
